canonical_id,canonical_name,members
0a055f3abf68d5c39320ce56261fc6ecc927854d,,1
0a09b2c0e17c88efdeab57f893436872ce178b31,,1
0a0a45d8cb4deaeda56a0b05866f958ba37fa513,,1
0a0a4755969ad752158fbdb9f96211245086ab01,,1
0a13157479fe40cef4b0f89310245fc71c18e748,,1
0a15d9f6bf7f15ff3df9a325d55b726271aa3c8f,,1
0a170e8afbd81c2337f49d67c8bbf385f6a64b4f,,1
0a19f54a29e761cf9bed01dd2f8f5b743abc3592,,1
0a1f270a4079d4bba427e9ce4eeb1409f79a7ea8,,1
0a200774a50463b9ab07b236641c6147d9410385,,1
0a21d0459093f2f998f8810d4dbc1abc1ad6cd82,,1
0a26924daa9b58e4476b8b9dc194f9b4f161d9c3,,1
0a2783c8743bbea00cd796138bde5825f4bb1b82,,1
0a28160950d5ec01200f8938350e19d20762b9b8,,1
0a29fe80e4e6ef900524f678b29d2ba922fae616,,1
0a2be36af0c2084afbaf4438a95d788cb6df3899,,1
0a2e5bcf4b4338ed1ea1bf06fe916cb6c92286b9,,1
0a2f18ddaf0389a9edaf2fa2331e05c3c7094062,,1
0a2f32ce409d0fb0f8ed0208947dd7c3a3523d53,,1
0a2f9cd03d350dfb691ac3cd06dd73d026992a3e,,1
0a2fd063a468d8d226873b8bcb66037f2b01fcde,,1
0a3119730506591b25a89a7ee856ffe894c7546a,,5
0a311da8f75f0145293957476dcca155928e527e,,1
0a31a0e61f138bd64bebfa22b87721e3045a347c,,1
0a32afd0fbf75a94ea0d2f7fa37e80ebf36209c4,,1
0a3a608e030ea7274289e50ed02b94a78f892b5d,,1
0a3b4d50f61812c7c195bf1206679bff92f1c17c,,1
0a4079adc1e370cad21678ea4bccd9c16e87c398,,1
0a443debd33496e23c6536ed3ca042d4c290a4f1,,1
0a44f7a0bc00e70604670e4ff0dee41a46a75083,,1
0a47e62b8084ac37975436d20935fcf58025e4ae,,1
0a4ab5121d3f2d90be158bc90c8921d56a1e79ae,,1
0a4e9c0b7207df8baee76b7409f251beeaaff73f,,1
0a503173bf790f6366a73d02575926a5b2bea8c6,,1
0a5072bdde7dcd38b88b61fdcd2171cc6beded85,,1
0a50cb5d91e1f1924b475b9b379b63fb114e5c4c,,1
0a50fe50e44ba44c0d5169175e84213cb526bac1,,1
0a524e744c476ca5eb83890bb67ab0602f196e51,,1
0a55ef07a7b5c6173bc7c5461d3dfbb9adf33868,,1
0a567ca9c80c6811aa55451050c9c0c2976a5721,,1
0a56ae874b31bf45dea6b49a458c62f62c8c0783,,11
0a5ae02bb01ce62cbf3e7a27385c2800cc170bf1,,1
0a5b39d252cf234c3e58e2a630b85fc7ff862a08,,1
0a5c13b36e8d0a5604e2d162d8cbbbb0218e9475,,2
0a5eca4358a9006da9cd1b1b569ce73aaca476d7,,1
0a630c5aa12d4bb2f00b3bda9128f75afd0f0cbc,,1
0a63a833c9a9856fe5bf5201f2c1e15174185091,,1
0a64b593519651a799417dc62b059a560fadca77,,1
0a66adcc7d6045cac13ecbc8128753299978a890,,1
0a66c0ee592760d70599d79772370a095bea987a,,1
0a67403429c03a6025dfb0cab7594cca35513976,,1
0a6c633395f210913cf1bac75f77973201af725c,,1
0a6c98857736515dbe15dc69f9fa7cbf797ef593,,1
0a6d51bf0a8cabe615d1f2a43b40fde0a389ce51,,1
0a6d6e42edc25d5d7d8acdfc50fb5e6e2407e7c8,,1
0a72cd1c264f2e8e9a2d86184f2b8fa78f382ac1,,1
0a72ddab30019b8ca2cb1a4c3e838e8ec77be4bc,,1
0a761b0fd90f7338c5137509a6918be521c2c92e,,1
0a765c87900a73c1f1b0f5987744eb6fa5af8b9f,,1
0a766c559a3379a98a052076df2350b6ab23dc30,,1
0a799a33e2ac1e445b4afbe67bfb0a1931258d9e,,1
0a79d17c5bc303dbd0b08481efab4a575b245db3,,1
0a7abdb5c056384a9df23c2dc87aa00be739c918,,1
0a7b1643a64264e83e9add47f8f7714b5e4b91f7,,1
0a7e1055c74828fd0b325e4cf276144186073695,,1
0a7e70aa933c710cefebc4e2662e1e0b7a717fa3,,1
0a7f129cf30577e61de38e50f8b284f3e66bcda0,,1
0a801269bc2bbcb9850daecd3a39f41f089ddcd3,,1
0a85389c7cc6ab4ce5fe298cd6291cf278137421,,1
0a85a0f987898656e48ce4baca9ed17a570be3ea,,1
0a87d59fc3107ae446dfe64e28465d56ba08d829,,1
0a89794f689948d8d0aa53d561b9165963d11de9,,1
0a8ce93c21a1905fc2f308b2940eebb5eb4afd37,,1
0a8d42318fbb3797f1f1d689690a4f65c8a9f93c,,1
0a8d7e2e5e15cd7eacd268a34a5eb6c8f70716f5,,1
0a8d9f7d7f745c97f690c9b4f6dd45c785de0eba,,1
0a8ea6502803dff55dfe2faf04d97536ba581f67,,1
0a907852391df5f834693e89d3aa858dcfe59622,,1
0a9696b0fbcb7a5b7f0ad2270e6c2c2b44380e6e,,1
0a9a62b27d9ecc4381bf84e2d4b8d43716cdab1b,,1
0a9a8595fceff6a859007ded6b29e87eff97f78a,,1
0aa36647d52fff223faad96c05110c37a65ef121,,1
0aa462cf7f842296593fc6f69634c8a909343aa6,,1
0aa6f424e36b4f6f081fb6b3f3739ddb5cff689a,,1
0aa8a6e7ac4a1da90daba408109da906166fce83,,1
0aa9ccfeb10f37d9dd9f3b5134d82ab92a2103e8,,1
0aad697a018c608f8cc867b7a6dd65ef7cf078a5,,1
0aae285800f75908917bc77cbf7c6b6ce18b7c10,,1
0ab086f7ab5f80dedabb7c3ab9a3fa4ca382ed04,,1
0ab45796e10a7db3c45e0709689979107986d706,,10
0ab614b3987aa17612881c90406db4869fefe614,,1
0abf148126beaa3583ceeac12797bc222dab0281,,1
0ac1ce4030bd7c9074fe37eae9ad28f904ff3595,,1
0ac34f33a754378c0bd9483b4f199b0981a55900,,1
0ac413b36e16c81e03eb777a5ec4419c0c29853a,,1
0ac60597ea2e75b51a8a3df82c0089f468aa869e,,1
0ac70ac75fc8cee7cbc124edced1495de7fd5165,,1
0ac93ef4f73b92da63f8ca2616db7a9b94b02b5d,,1
0ac9585563a201df3e768cc8e6aef8bf9622c6c7,,1
0acc3181ef7de7cb07832eee2d9ef91d65b5ffec,,1
0ace1abf176850357efa8f4a3a672b0950ee75b5,,1
0ad2c0720d9101cc7d2e7cc01b400a3519fd328a,,1
0ad4408a3daf6d87b1ddebab865dc34c019d2f95,,1
0ad48bfdf15f90d6cd603e87f388996d4e81e552,,1
0ad8d7e73141542a5eae0ea019898c89c80a55d5,,1
0ae13bc40d3e19e3aaa164cf0c007b1439873326,,1
0ae5060f28d164c0da8178063c7c0244ee74da7e,,1
0ae6275e44e61ba14a6a6b131086633b15689e2e,,1
0ae6e0740dcba68fcc14a2163c255c7f651ceb52,,1
0aed087f322f620cb9672e305c6cb3f07360c09b,,1
0aee87ad0147096a4378a3dfe02ac014317fcb10,,1
0af14ddaa82c855688c39ab1016591a8054f1145,,1
0af52afbbb93a724f21a5328d315046b702fc490,,1
0af8f530d1d251e65b67470d838f5bd625e52718,,1
0af9e48d188119535a049bc1e6be605a5f801808,,1
0afdbc28a10b02dae7d7da71138bad0b8a839f87,,1
0aff005e4a676406c548479f249a7d5c354b724d,,1
0b0367ad79e29f589da958d1ce1755c637651722,,1
0b065aafd0dcc91e62ab320633fe8b1656be7a80,,1
0b088eca0ea3b4924b1cd900dfdb01e2c4fce395,,1
0b08c0577043e4b218d6e2772595240ee8afc04e,,1
0b096eb6244471da0e382d41d1097b279d93e2e0,,1
0b09c4245c38c12b3891df9bd8d9b2ce9e4387d6,,1
0b09fb681042b57f0f2a3dbb6e813a7db0478579,,1
0b0a34a329b148b821fad6d5b0b4ab6ba732ee32,,1
0b0e22bf156d66d9ba85cf9c1b6a3d7cde4204a3,,1
0b10096eef94b3f3ef3d6a1a7d161b7da6504a18,,1
0b1060d881ddac78b07aaf2e8cd049ac765cf8a5,,1
0b1138aed3897239601a3816f0dc038a827389ef,,1
0b147201c0aaccf8b0d48f03d1375935778b9276,,1
0b1525dbb2b3d65d3caeb7bef80d211e66e0d913,,1
0b1578b7b15d6ac127fa160cb5ef0e9240e9aceb,,1
0b159a876444f33c2b7d6d2f2c273cdba99ba7aa,,1
0b15c35e386dca35035cf2f37c3ca89614d375a8,,1
0b177c02c1a40edfea14e12169e67a5b6f47b7e5,,1
0b1ac4a8b4f1dd0e86509e63c77867bc47289fc0,,1
0b1c1c191338afc3380afcb688586e399a6e09b8,,1
0b1c64ee7c6e3fefd9a5a7c536cca8c9b9b1168a,,1
0b1c781b3b04acbcf75309cdea0d4058caf439ed,,1
0b213d28ccdb960b94caece802e922ce46d167e0,,1
0b243c3cc8f557c15065384bfd9d14c70af70e32,,1
0b25c001662aa478d0718a91c21dfe52e7cb85f6,,1
0b27f4edadfdd9c2d1d5d0d4c0cfc87cff6c87b4,,1
0b3275df2f04fcfe44a079825b95ae4c6c6498fd,,1
0b33627701b10808854cff21cf094bd562622b55,,1
0b36ef82a38961f2fa970f9db8275d3be60f13eb,,1
0b374ad0cff97b65ef3782dee08f3de0a0214701,,1
0b386bd57da7892b083f6c90286526ce30f9e5e6,,1
0b3b6eded6528fe853c671fb7e54a76a1e11e16e,,1
0b3ba0d2723e755b0ad605b0a8e89e54e6a9fad7,,1
0b3dd0b8e2d5b51d3f88a5d049e4fb88f0c3ebda,,1
0b3e292c0be0f9962420dea998d1d76f1e3efcd0,,1
0b41dc25ed0eb747c2676dd8b4f334d46e73217c,,1
0b4291b69c2ec6e519a4ec478c7e5b2f724d0eb5,,1
0b42d04870171f87b523d8afbe927c655e8a10dc,,1
0b45658d6c6b0f7b3b8b53192967b3ca08c1da4a,,1
0b46a546ecf52bad11c47d7ec20384397b89014a,,1
0b47a3ec0a5dd26b1ade93b4c3d1928a3623ad30,,1
0b48881fb221f7d45c2e6e8551fe1fad719e66d5,,1
0b4924bb6b5847aaf3653aab3e79c2025b436e68,,1
0b4a37ba2c7bd37f898ac40104d647f080df20f0,,1
0b4a4254f7452ccd60f45ca90ffd28d779bc386f,,1
0b4a8f14408cb9b1a9f873ac9d5584ab1d2be597,,1
0b4becef30a232390488ded8c7c28895abec9d7b,,2
0b4e8471c58ad00955ea537b9497e2ea8a6babd4,,1
0b4f34bf675c820c2a854507dd6a9b21ce38e80d,,1
0b4ff99162ed4d6fbeb7c39bc37f7d44095f1ec3,,1
0b505dbde2a486a83055238b692b1c560c3e8348,,1
0b51c36706f9bd22e573440b68a05f0a28e38d91,,1
0b5331fc23d8a824c3255c534f83c1279ae79bc3,,1
0b597a569bd734529c480a581765b11b4a64b848,,1
0b5a3560a075aa7ce81859778f7d7e54a11184c0,,1
0b5a532e699dfb8422259ee8ea03c47d01413169,,1
0b5e9c5e4087e7740e91c8ae9470b9109c9e51fb,,1
0b5e9d5c082089fb5c2289bb84c3af527f7f12c3,,1
0b6159c7223f34ebea99280fee724540b3d3d0e2,,1
0b644779d0a788252fac3757d5af5784c1e814f7,,1
0b66692130ba52a0c708ee521af74eec9daf977b,,1
0b679f5e03b1bb88becad7dc0056ed486bcfbab4,,1
0b6af34a069d308d68db0d8c157bc918f39edf52,,7
0b6c1c94c9db359ef1f5b035e7aa7f7f39556d40,,1
0b6ce101bda4e9586de1dc796d160fad54b46b34,,1
0b6d56402e17c02eb29453293c48697d6afadc77,,1
0b6e4649fb97c289bfe6fd0b9099e19b9c1b2d31,,1
0b706370c9652ffa33389afa2c765ca49b3c2f52,,1
0b71283a77d89e871c5cff128e357f56d0654d44,,1
0b74475c9c80a70b532a3651f5d4f685754ab343,,1
0b74976859b348e21e52a9a0e4fda5dc00e6ad08,,1
0b761ff75c4aaa738d7b958a27d4b51072c9bc20,,1
0b7682c89c53c7daf849eb07516fcc2744064a37,,1
0b76d870432dddde87bc4dea1048e5b90a999b62,,1
0b78dd120b302ebcbb9061ab1abf617cbca04ca4,,1
0b7c9092293889deb318fd4e1935ed98ed250321,,1
0b7cfd8efb19de8349553263c11c846e6e6a5e14,,1
0b7e5d978c57a98fea2f25fd9e836c7e4473cf42,,1
0b7ee2cdc32a6e2a61ec95280c61b234a0235ccc,,1
0b7f862b6f1ffd999fd68c80afb70dc3595c32be,,1
0b80fbe398d52055147de2456c2d7998e6e2fe6a,,1
0b82201f705849ec63e9146b5ee7e2642ed5190a,,1
0b855f0eb49154bd25082416247c3c4d7d726df2,,1
0b8ad6e7810540df07918e6d622c6a2ff9c29e5a,,1
0b8ca037754ad3d8f7ac0a21b3d86953ada05d81,,1
0b8e1ac58094fa48bfa90a6e52d4f71e90235a69,,1
0b933b3441bd858d635c85ef258ab0f3b83f383f,,1
0b9680fff050f76cc85a9fb3c8adc9ea8ab7208a,,1
0b98743480fc8d7eca45170284f7c59664ab36f4,,1
0b9a40f5149321ed04bbb746aac2f95a22b74eef,,9
0b9dd81941605548e70bd0c65584eceb757804b8,,1
0ba5a115a3743662c6d887d57c9e3b065f659d1f,,1
0bad5208b06c217927d61d33dec50176e610efee,,1
0bae1b9aaaa09b42cf353ce89e5dc30a6164ac15,,1
0bbeb1c56fc00ef8b9da4837ccc82d533b0c670e,,1
0bbf84d8be20117cbd5f9ada6d6397890aef2f25,,1
0bbfcee430b13b05faebd91ff07766d6255e4e86,,1
0bc25cde85803b2a022d0d4cc9f220d4e1fc3fed,,1
0bc2b0a5cce79f382fccb635dd74dca241b3a512,,1
0bc343c4c691aa94516e7faf6b989fd52ad23924,,1
0bc46f7061bc7894f23f3f1ef33822d6b609ffeb,,1
0bc5c279529747fe54c750193138ca3dcea39f2b,,1
0bc6b2c9f2d893f4aee2cdba7ef9c6f07c744fbb,,1
0bc9eeb11247cc9f458fdc8ec317c3f31747ef64,,1
0bcb143358c6b9a632a62515b47ba731306b65ef,,1
0bcd6ae817b94e6641ccb8bfcfa914cdb2916f8d,,1
0bcd8cb838eef4071eafb87a2b78bf772b433217,,1
0bd19f6e84a9ff9176ae1357af408fa25e6647a6,,1
0bd1a04c7e579fca8053215f7d833e9c00859e45,,1
0bd2f075f4d726f132e9b36a2f55c1b2872f444a,,1
0bd41cd1ccc94f31a5d1c7df5f9c2a154dc9cc1b,,1
0bd59e7b6770d49d811464f70294eac37acae288,,1
0bd7ab91b4728324f272dad8a4a0d089d0b511db,,1
0bd7e4646f4135564b680287374bc761e72bcffd,,1
0bdaed53ecf185aa02210f501e8da6781e74ebff,,1
0bdc46620e2206b3145945ac8303d084a7005e98,,1
0bdcf6dd9959c54233a77c8894a71c812c22e2b7,,1
0bed5185446e297c63a62532750c66419c5a2d8f,,1
0bef996d10116d6ab371a662a24c4d9265017e19,,1
0bf130032468fbe8ccd866ceee5c383a8803c073,,1
0bf18c92a38df4575b1d17c3388ad2bd86146815,,1
0bf2f2ed2656a48332bbd95474874038ef7804ca,,1
0bf54e1e32919041a51ecf3900df0f2885cc7f40,,1
0bf7899dcb35f3ffb06f96e509efb6461e09ee40,,1
0bf7b1e1378808b984d14970d88614beab0b2990,,1
0bfb14fe0dfd368c2f088f4dd88b851c804f93ea,,1
0c005113b81f73b6f54ace81296544a634b9deb4,,1
0c033dc26e7794dd6a8533fa377f17de339baa02,,1
0c03c62b952afb702e16d315de8d6d5df4cdbb21,,1
0c04e6f28adb72f0215bda084f45d7dcb49ea417,,1
0c0601badedaaef4e025cc73c717924366d398cc,,1
0c073ef13ffaea47657e1d1a2d9bc1ad91722e06,,1
0c099a075887e4ef61fa4e1a7c1cda2f3ce9e625,,1
0c0a627f5fa283fe3c639982c74acab7b3177724,,1
0c0ba1df72538cb4a5f4fd94f02e59c97efc90ff,,1
0c0bc191cc6a15ba47f04c6811bb53e0d963e711,,1
0c0f14495054c3f1b7216573e62c444171a1289d,,1
0c0f27573d0931b18a056b9931df630bca4f996c,,1
0c113abf939398dab6e74ab91767e886271876bc,,1
0c119fe42c3e29b580d585659fd7f2a42118b207,,1
0c169da35e96671c522bcd661256099a9200f312,,1
0c1e4b631d419af929729fe7250b3b143a2f2c46,,1
0c1ed69567d5de73d89044f05834ba2d79a54b8b,,1
0c1f24d3366c2dde40e28e1e5ec27883e3c4be19,,1
0c23b06cc1b21b1e365bf5e0a238f7bf73e2ee73,,1
0c25ed96e29a807963719d56b61ec118e22b0272,,1
0c27e3974a6e566f2b728c4702f74a3edd1e9be5,,1
0c280c04bda941139c9ff8ae7b2b98295bcad720,,1
0c2dd3d4960c2e2ebb70c0a044dd7aec30a0db42,,1
0c2fed9e623e511a09ff0c6e3efafa44052f2f35,,1
0c303776ca6577b4998347d13791ea70963f1cb1,,1
0c3335a3b08ab82fa3732cefe942bf24d5e18a7b,,1
0c36f5496bca81a952eff526385c1ee8c29a6440,,1
0c37635647b32b0a66746a7e9e779e18677b8732,,1
0c3b931f70411bfed7cddbfd8939c796b360ab40,,1
0c3cd3dbe1471697987acb0ba60bb96a68f2f083,,1
0c3ecdd03515a0eb7c931a2cede84a9f2687bd22,,1
0c3f82161bc06f269cc9503922d13c5dcb3f9ccb,,1
0c3f9dbb75780a4d1a0d607eb581022cc87a101a,,1
0c4071702021e3d8cdea528b4996d1165d166197,,1
0c40c905b25207a5fbf03621c41115fb6d519a2f,,1
0c4128202ac14ac7bcf82b1e2db4fa3cc91769ea,,1
0c4216676834e1ae6dfdea6b4ae30853e97c49c1,,1
0c42fa011103bbd2348f45e1f2d01ec3a9c15d5d,,1
0c473fdb13184561f34012e7c927848a146ede17,,1
0c47d37a0d014efd4fe47160671137f5be99a122,,1
0c48dbb2842986af0641bb50b7ce9a5c1a93354a,,1
0c49095ebd0aa0ebe0287890f28d5d7fcce61615,,1
0c495a22ae6ddd4a621479d1c554c7a9e74f0398,,1
0c4a8d7281d0376719791f76f87342d11379acca,,1
0c5084a0af847c11c2c85b2afc73ca07c01805be,,1
0c51b516e696988f459b283eeb53546b856320f4,,1
0c524840dc95382aeb37c2f6827fa11d4b9bd01e,,1
0c56903d9fdb25e62aceb777d0fc3158fc9624fc,,1
0c5aa13c489969f7cec2099eba83790058b0fba4,,1
0c5b24db8e740b5424e060b2c5eb5f1527598480,,1
0c5df1cc0ef5ab297e6c4937a1e063b26bf9a21b,,1
0c5ef035ce4a2c3bc09ba2bc2f25aac0c2944f57,,1
0c5f7f89a1b4c3c96e0a9d522188fef72930493c,,1
0c615bff211ba76776d00dad2095aca47cd2ac0b,,1
0c62e4e9f4e494d462c03920aa73a9ee51c9d487,,1
0c630099421a8eacafceeca7aff9638df3664cf3,,1
0c63de86bd5a60bdf3144f2b548675dbecde3020,,1
0c65ce4b2f7920fe8d5785041f5470b44fbfa69a,,1
0c684236826eab3752885e1d99ba99320c53ec71,,1
0c68947f1b9986bffc597364285e5dcf1e635d9b,,1
0c68c0267b7b4a3cd96ab6ba6dd9759486077567,,1
0c69aedd1a6b513826a3d03ca14a38c0384879dc,,1
0c6adf97449583d1a801875c0ad012be222c4322,,1
0c6bceccc67fd4295d4252a30ed53157652be190,,1
0c6c48de1eae4481f0919f5bd588f990720f72ae,,1
0c6c4bd9e1c50eef2d77b58d0d281819b4bffb65,,1
0c6c9cd91afaae0294c068031200a6085ab1d799,,1
0c6fc7ad54eefd3e0b5a8b5aac4b7ed58ecdb692,,1
0c759690a1953f89b28bcf42951dceeaf2e716c2,,1
0c7761636957ceafac1485d82d1a3f8838a3b2d4,,1
0c77b790b6411bb02401e8054ff303e4b1b24e7d,,1
0c791031d7af4de7b8df95313989a2e59c646c95,,1
0c7c57c07555f6347ff77333cff85a4861845e00,,1
0c7c83c7862443d66e92cb4af169264147a53aed,,1
0c7cbc195e3381df9ec228adbcbf09bd4e1f15b7,,1
0c80117d39cf2cbbbe1ef9a7381cf1d21acec81e,,1
0c816b4261614b9a5a207506551ec9923d64b3b6,,1
0c817f7e6c72c4453972e74731a7d4fa2ed3a73b,,1
0c841ac00db4b61b70ef443cbec8eb1c995b8892,,18
0c8526e543468afeb50783e692d9982b24888192,,1
0c86d4031aac2e887fb2a0cce6d5cf8427a3006c,,1
0c873ee3a46f6edac1b9322343a2616ef3e284dd,,1
0c8c3c30a732546016f410ef09ad52777b205bfc,,1
0c8fbd233e78bef87bae35faf2d6daffec7735c6,,1
0c918f33ecd1f4a8a557fc2ab00072fc94af7d14,,1
0c92714c88152048b4550cbdfe2b8c3c42b4842d,,1
0c92761b963cb16732f1280d9a0b58c830c4d8b4,,1
0c92e1d21b480df0cffd7057c0123295b2b785fc,,1
0c942436ab01c5ab1319a64b3249bd5633f2bd4d,,1
0c974559804fb9e2dca8f2301e378816fcebd7fa,,1
0c9c75babc9c8ca3c6e4233c8a422af7941ed25d,,1
0c9ce0c101163afd1c48af9c30c775c897c891ad,,1
0ca170e5ecfc901071eeb1088afd51435e6a95e2,,1
0ca1ded754b8576b17e1fd5eed957e92103d0bd0,,1
0ca274739c697fa2090becb8456451390e662c4c,,1
0ca4d0fb4fa4767a196d15809c677c8a5971f564,,1
0ca528d5104ff093410faf01a6d100ae6014d0f1,,1
0ca5ec04914d7e67bd721be8d69f6bc85da7cb92,,1
0ca6452abe71307435bc585405d674fa1f5c07d6,,1
0ca6588ed1e04f83e8774eb56a5a0f4d497ba3a7,,9
0caff9eb2900036ee6d90d353a28d43893fc4bbd,,1
0cb8872af6033631fd41eb1729ef1cb19112f39e,,1
0cbac5cfd1ec6ff8680adfa6387544e4ef1ddd57,,1
0cbb40a623304fc1c5486669734e569d822766e2,,14
0cbd86317d860774e0326ebe2f4f91574e9b1c87,,1
0cbf8782f744f0abbcd0c9c7a28753c1600e2f04,,1
0cbffe8dd4ddabeb158c7bd7a57d8a9a86d10bbe,,1
0cc352206aa67c967d76e25415edebf21206a204,,1
0cc4aaeaaa3a68d4d08063e0ad8575f6eed59e14,,1
0cc597b6d683e220cea0fc23efb736ad2a07496d,,1
0cc62559ddb9904ad0ee2967bb7b7c828d6e89d6,,1
0cc6aea98e80130bb64bd760392e3d2ee2986212,,1
0ccccc0215e097c464b7f33a4939c5caa69fce1d,,1
0cd2f66198a06be608609f3a1352fbb44e1fd4c6,,1
0cd3abd031a71dc1de36291c37b2e38d76c95ddf,,32
0cd4dfa984c4f71608c39a03ae8e6a3e755d1ec9,,1
0cd5bc26a150c2e8e7399f625cadb5df7ff0a18c,,1
0cdf9ec9e8b27e7320ce8890c4e5503afecda4d2,,1
0cdfe8b4ad8cd832d470633c0713f8c3cbdddf57,,1
0ce3724cedc55c20a847dfec8367570d0d83eedf,,1
0ce385194942a53efab4e430d4929760a636f916,,1
0ce4fedbac835cb29e83189e18e28d45d6b3e651,,1
0ce5029cfc37291d8d9ed160312ebd606182128d,,1
0ce739204a006fd96b2e6b54493d8d8c5cc2bc97,,1
0cedbff7264049bc30fe96a64f550ae3f9fc25f7,,1
0ceedbdf8f83be61e5243c7e7467f877e98a8fd0,,1
0cef023b15162a61fce74dc5cd904beee0f9dba5,,1
0cf0794fa724aa0519946bd755371b938b74c44b,,1
0cf575ef33c2ca6886d4374e153e95dd74e91f5f,,1
0cf5941bf28ce9e4da43a1c0d52ee5ce7e2ff4a0,,1
0cf6f4b0079bf5f9403b08d3790bf222811774a5,,1
0cf756e7d6a1db1ebd11a39c3a4cf318e57d4fbd,,1
0cfa3bfbe8fd72439b0f915691cae138d286608a,,1
0cfac0a29f56fc27908123de0b15100802de06b1,,1
0cfd2b623e9e19971921e545f58050e884300bf5,,1
0cffd512fd937e57125a67b444df16f8500e7456,,1
0d039bb58609f202a3e9a294e985acf5778e50f9,,1
0d064da4296ebb90835a8067e792f3fd581a54e3,,1
0d07567faf193997e25e8fbef8e17d8e43b21434,,1
0d0900c4b566b3e8b154ebba970622ed25478494,,1
0d0bbad98bd1374ab1cd660eff479ecf39b584aa,,12
0d0c1bd5388bd7b55cf2d384ae587e9c8ecd6689,,1
0d0ed2616d43abbb619e93beab9f5d03c5b8bcbe,,1
0d147f3b5a9dea4f6307351ad1d25068d4964d73,,1
0d164722d3d154884ffb0dd6a9be89954b9226f9,,1
0d1e3091056933d8c98391fddabf8bb3145f910c,,1
0d21cec436c8718aaa106e6fd433b2f319381d52,,1
0d2282aada836738defd718b15478126068b2499,,1
0d24328da8f5e53132a534a0a605bd28d4502fb6,,1
0d245128d52bd763f2f7c327de42431ab9bd85f2,,1
0d25ec366e27e4f5a44780c5d1f9d1d77e8b531f,,1
0d2c725b21dfea864e56156ed2e7a63fa7735768,,1
0d2c9db276fcab6ccff8aadfee03dae90e0d01b8,,1
0d2e81a4908a077dcc35daebbfdc1c17a1d21111,,1
0d2f34925fcca33454b6916aa83b9113c545677b,,1
0d33562eb779e92c49972bed98c429ef6abc474d,,1
0d339711d802d9007f4e0f7d6955987e4b96d607,,1
0d36e463070b7bd2477642d39bdb0ef607f6e77e,,1
0d3c7167581eb7ab98e2149cf8916704a4f06499,,1
0d3d169c0dd4ac0edd7f77297eb118addf4b88cb,,1
0d3dd5ee94a7ee5dc8e0ce00b08b07c186191593,,1
0d3f31b75ea000c4c83c4414f7b1c3db6f212dca,,1
0d437f5377763af2126027286e12bb67d6111f53,,1
0d47d2ea477aa807f22d405bb5d7c3829e967643,,1
0d4801e4d599733539239b32cf1f2db65c861690,,1
0d4951f14922296cccec7c3733e28db773115cff,,1
0d4be2d1fb384cd3c15ab23dd1ac921054749716,,1
0d4c56fee32fb0a2a2036b68edbe69a0626a88e2,,1
0d4eb49801f83f7d4ebc8dce98bcf3a9e172189c,,1
0d522b0be539dcda348bfc50b36a098c1598f42a,,1
0d52eeffb94d34eec61a9076930b94e7ce6b45df,,1
0d55d585f20c63f3bb66de543877391d6734c61d,,1
0d56b8b563d9d63bb2594360e0ec5b87c9d7087e,,1
0d588b135c006103e7eede452be4b304ebad958c,,1
0d5f93cd0aba2273f6213cf190e8adf7f2003811,,1
0d60af92b3224f6d83a9f139c52b9861db0ab258,,1
0d6242df8250bcd296cab4e444b6969a7c946d59,,1
0d6bbd50ee5af5b1a7c5f803e60e0d9d442b7546,,1
0d6c8d9f6c8f9cacbb8bdd7697cc6e26f1c82de6,,1
0d75a1968aa3cd0220d610b6aa0fce0017ad39cc,,1
0d7625b62f5bde5f84c576e89576a239612c7b64,,1
0d78835fc8e81724da42fddd539fc946436eba56,,1
0d79bb121a1858e20c5be1ad061103a47ef8ad8e,,1
0d7b6aa1a5ee7358d0db8a3c01446697e4f85f8c,,1
0d7c08f5172cd7cbaebd32cd30aee3c9c43b538b,,2
0d829c45b295691ee2ef97ea9be255343ae71608,,1
0d84b658f4f1dd4553eb21b0bc7d39da198abf5b,,1
0d855df51113bb270c14aa4a0b1b937de6ad42b1,,5
0d85c68c66839dfac1703a45087f0b5b0d30ccd4,,1
0d863edd1dd15c48fb23f7c76988384172f5b90a,,1
0d8789544a8725276addcdc7a64f7bcae6c53d40,,1
0d8e4f76dbc47ce6c93bf8c9fca067c568526e82,,1
0d913f768e5490fea12768dbf1a1458bb942c689,,1
0d93ab2ac71594153b2af206c35024390634a262,,1
0d99fbebea828a39dc31a14c1f5c41948ee49b36,,1
0d9b89b2ae68d2487b833291ad465c3da21c02e5,,1
0d9d27ecb13006b0c8f4e60a68af2a7c2d583fff,,1
0d9d9f181fc33084b751291a04036a0264a04a93,,1
0d9ff8cf902cbdc906c32eb6eb152cfd612096e3,,1
0da1a17198dbf21c8ec0a2986e763892d0f348a2,,1
0da1b0c22584300fcdc618856927ce4d176bd767,,1
0da2b84adcc81549efa339be52604c6b7a5423d2,,1
0da8f4a31e9988dd4dedf2515a8249b22b0add16,,1
0dab6bc1138f229f492375be9b025678f0a61c04,,1
0daca280335c4468f775ecfa3de840e70afe113d,,1
0daeb0db90b7faad673759239fbf563658feaa90,,1
0db1240c6b724c640b08ee48db2c4ab1bcfa25fe,,1
0db3c28e85f81d74ec0809a2fd8cbfce12c670f5,,1
0db752285240080010ac8e5134ee4498750ab45e,,1
